단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,건설수주_건축(단위 백만원),건설수주_주택(단위 백만원),매매가격지수(아파트),경상수지(백만불),무역수지(백만불),대출금액(아파트)(억원),대출잔액(아파트)(억원),서울_신규_분양세대(단위: 세대),아파트 동(호)수_(단위: 호),아파트 건물면적_(천),생산자물가지수 총지수 ,전규모(1인이상) 전체임금총액[원],소비자물가지수 총지수 ,"소비자물가지수 주택, 수도, 전기 및 연료",가계대출 (연리%),경기종합지수(2020=100),경제활동인구_ 실업률(단위: %),경제활동인구_고용률(단위: %),경제활동인구_취업자(단위: 천명),국제 주요국 주가지수(KOSPI),예금은행 대출금리(신규취급액 기준)_대출평균(연%),예금은행 대출금리(잔액 기준)_총대출(연리%),주택매매가격지수(KB)_서울,소비자물가지수_총지수(가중치:1000?),"원화의 대미달러, 원화의 대위안/대엔 환율(원/달러(종가)_원",경기종합지수,평당가
DMC래미안클라시스,59.93,202007,8,"78,000",16,2000,증가로 191,"11,356,788","8,224,240",95.3,"7,226","3,936","15,551.16","12,769.83","10,807",16002,1229084.3,102.71,3526470,99.63,98.14,2.62,99.6,4,60.5,"27,106","2,249.37",2.7,2.98,82.943,99.63,"1,198.86",99.6,4302.546638
DMC래미안클라시스,59.59,202007,8,"76,500",11,2000,증가로 191,"11,356,788","8,224,240",95.3,"7,226","3,936","15,551.16","12,769.83","10,807",16002,1229084.3,102.71,3526470,99.63,98.14,2.62,99.6,4,60.5,"27,106","2,249.37",2.7,2.98,82.943,99.63,"1,198.86",99.6,4243.882111
DMC래미안클라시스,84.95,202007,11,"86,200",8,2000,증가로 191,"11,356,788","8,224,240",95.3,"7,226","3,936","15,551.16","12,769.83","10,807",16002,1229084.3,102.71,3526470,99.63,98.14,2.62,99.6,4,60.5,"27,106","2,249.37",2.7,2.98,82.943,99.63,"1,198.86",99.6,3354.433172
DMC래미안클라시스,59.93,202008,3,"76,500",16,2000,증가로 191,"11,166,912","8,580,561",95.8,"6,589","3,651","18,465.76","15,562.04",0,6880,537332.1,103.22,3378692,100.19,98.46,2.55,100.4,3.1,60.4,"27,085","2,326.17",2.63,2.92,84.189,100.19,"1,186.26",100.4,4219.805356
DMC래미안클라시스,114.93,202008,10,"98,000",8,2000,증가로 191,"11,166,912","8,580,561",95.8,"6,589","3,651","18,465.76","15,562.04",0,6880,537332.1,103.22,3378692,100.19,98.46,2.55,100.4,3.1,60.4,"27,085","2,326.17",2.63,2.92,84.189,100.19,"1,186.26",100.4,2818.823806
DMC래미안클라시스,59.59,202008,10,"76,800",7,2000,증가로 191,"11,166,912","8,580,561",95.8,"6,589","3,651","18,465.76","15,562.04",0,6880,537332.1,103.22,3378692,100.19,98.46,2.55,100.4,3.1,60.4,"27,085","2,326.17",2.63,2.92,84.189,100.19,"1,186.26",100.4,4260.524786
DMC래미안클라시스,59.93,202008,29,"78,000",10,2000,증가로 191,"11,166,912","8,580,561",95.8,"6,589","3,651","18,465.76","15,562.04",0,6880,537332.1,103.22,3378692,100.19,98.46,2.55,100.4,3.1,60.4,"27,085","2,326.17",2.63,2.92,84.189,100.19,"1,186.26",100.4,4302.546638
DMC래미안클라시스,59.59,202009,7,"76,000",3,2000,증가로 191,"12,384,775","7,770,008",96.1,"10,672","8,420","20,667.71","17,575.33",0,4795,375651.4,103.42,3815583,100.74,99.97,2.59,101.1,3.6,60.3,"27,012","2,327.89",2.66,2.87,85.383,100.74,"1,177.65",101.1,4216.14432
DMC래미안클라시스,84.9,202009,7,"93,000",10,2000,증가로 191,"12,384,775","7,770,008",96.1,"10,672","8,420","20,667.71","17,575.33",0,4795,375651.4,103.42,3815583,100.74,99.97,2.59,101.1,3.6,60.3,"27,012","2,327.89",2.66,2.87,85.383,100.74,"1,177.65",101.1,3621.183392
DMC래미안클라시스,59.97,202009,9,"78,000",2,2000,증가로 191,"12,384,775","7,770,008",96.1,"10,672","8,420","20,667.71","17,575.33",0,4795,375651.4,103.42,3815583,100.74,99.97,2.59,101.1,3.6,60.3,"27,012","2,327.89",2.66,2.87,85.383,100.74,"1,177.65",101.1,4299.676838
DMC래미안클라시스,59.59,202009,12,"79,000",4,2000,증가로 191,"12,384,775","7,770,008",96.1,"10,672","8,420","20,667.71","17,575.33",0,4795,375651.4,103.42,3815583,100.74,99.97,2.59,101.1,3.6,60.3,"27,012","2,327.89",2.66,2.87,85.383,100.74,"1,177.65",101.1,4382.571069
DMC래미안클라시스,59.93,202009,15,"74,900",1,2000,증가로 191,"12,384,775","7,770,008",96.1,"10,672","8,420","20,667.71","17,575.33",0,4795,375651.4,103.42,3815583,100.74,99.97,2.59,101.1,3.6,60.3,"27,012","2,327.89",2.66,2.87,85.383,100.74,"1,177.65",101.1,4131.547989
DMC래미안클라시스,59.59,202009,15,"76,000",7,2000,증가로 191,"12,384,775","7,770,008",96.1,"10,672","8,420","20,667.71","17,575.33",0,4795,375651.4,103.42,3815583,100.74,99.97,2.59,101.1,3.6,60.3,"27,012","2,327.89",2.66,2.87,85.383,100.74,"1,177.65",101.1,4216.14432
DMC래미안클라시스,114.88,202009,23,"94,000",1,2000,증가로 191,"12,384,775","7,770,008",96.1,"10,672","8,420","20,667.71","17,575.33",0,4795,375651.4,103.42,3815583,100.74,99.97,2.59,101.1,3.6,60.3,"27,012","2,327.89",2.66,2.87,85.383,100.74,"1,177.65",101.1,2704.946553
DMC래미안클라시스,114.88,202009,25,"97,800",5,2000,증가로 191,"12,384,775","7,770,008",96.1,"10,672","8,420","20,667.71","17,575.33",0,4795,375651.4,103.42,3815583,100.74,99.97,2.59,101.1,3.6,60.3,"27,012","2,327.89",2.66,2.87,85.383,100.74,"1,177.65",101.1,2814.295456
DMC래미안클라시스,114.88,202009,26,"97,500",13,2000,증가로 191,"12,384,775","7,770,008",96.1,"10,672","8,420","20,667.71","17,575.33",0,4795,375651.4,103.42,3815583,100.74,99.97,2.59,101.1,3.6,60.3,"27,012","2,327.89",2.66,2.87,85.383,100.74,"1,177.65",101.1,2805.662648
DMC래미안클라시스,114.88,202010,12,"98,000",17,2000,증가로 191,"10,094,921","6,809,825",96.2,"12,057","5,725","24,492.21","21,047.35",102,4320,322742.5,103.01,3333568,100.18,100.26,2.64,101.8,3.7,60.4,"27,088","2,267.15",2.66,2.83,86.178,100.18,"1,141.93",101.8,2820.050662
DMC래미안클라시스,59.93,202010,20,"81,700",6,2000,증가로 191,"10,094,921","6,809,825",96.2,"12,057","5,725","24,492.21","21,047.35",102,4320,322742.5,103.01,3333568,100.18,100.26,2.64,101.8,3.7,60.4,"27,088","2,267.15",2.66,2.83,86.178,100.18,"1,141.93",101.8,4506.641799
DMC래미안클라시스,84.9,202010,30,"91,500",3,2000,증가로 191,"10,094,921","6,809,825",96.2,"12,057","5,725","24,492.21","21,047.35",102,4320,322742.5,103.01,3333568,100.18,100.26,2.64,101.8,3.7,60.4,"27,088","2,267.15",2.66,2.83,86.178,100.18,"1,141.93",101.8,3562.777208
DMC래미안클라시스,114.88,202011,16,"99,000",16,2000,증가로 191,"13,510,590","8,663,124",96.4,"9,619","5,807","26,045.45","22,428.73",99,4725,353790.6,103.09,3297755,100.09,100.18,2.72,102.6,3.4,60.7,"27,241","2,591.34",2.71,2.81,87.613,100.09,"1,115.20",102.6,2848.826689
DMC래미안클라시스,59.97,202011,21,"79,000",3,2000,증가로 191,"13,510,590","8,663,124",96.4,"9,619","5,807","26,045.45","22,428.73",99,4725,353790.6,103.09,3297755,100.09,100.18,2.72,102.6,3.4,60.7,"27,241","2,591.34",2.71,2.81,87.613,100.09,"1,115.20",102.6,4354.8009
DMC래미안클라시스,59.59,202011,28,"80,200",8,2000,증가로 191,"13,510,590","8,663,124",96.4,"9,619","5,807","26,045.45","22,428.73",99,4725,353790.6,103.09,3297755,100.09,100.18,2.72,102.6,3.4,60.7,"27,241","2,591.34",2.71,2.81,87.613,100.09,"1,115.20",102.6,4449.141769
DMC래미안클라시스,84.9,202012,1,"95,000",14,2000,증가로 191,"22,231,493","15,138,239",96.6,"12,063","6,694","34,654.82","29,943.84","1,178",8764,665470,103.9,4003680,100.33,100.3,2.79,103.1,4.1,59.1,"26,526","2,873.47",2.74,2.8,88.701,100.33,"1,094.50",103.1,3699.058304
DMC래미안클라시스,114.88,202012,4,"105,000",13,2000,증가로 191,"22,231,493","15,138,239",96.6,"12,063","6,694","34,654.82","29,943.84","1,178",8764,665470,103.9,4003680,100.33,100.3,2.79,103.1,4.1,59.1,"26,526","2,873.47",2.74,2.8,88.701,100.33,"1,094.50",103.1,3021.482852
DMC래미안클라시스,84.9,202012,10,"92,000",2,2000,증가로 191,"22,231,493","15,138,239",96.6,"12,063","6,694","34,654.82","29,943.84","1,178",8764,665470,103.9,4003680,100.33,100.3,2.79,103.1,4.1,59.1,"26,526","2,873.47",2.74,2.8,88.701,100.33,"1,094.50",103.1,3582.245936
DMC래미안클라시스,59.59,202012,12,"82,000",5,2000,증가로 191,"22,231,493","15,138,239",96.6,"12,063","6,694","34,654.82","29,943.84","1,178",8764,665470,103.9,4003680,100.33,100.3,2.79,103.1,4.1,59.1,"26,526","2,873.47",2.74,2.8,88.701,100.33,"1,094.50",103.1,4548.997818
래미안남가좌2차,59.788,202001,4,"71,000",1,2005,수색로6길 43,"7,008,973","3,937,153",94.2,185,385,"51,355.40","37,574.53",0,10491,811914.4,104.08,4091969,100.09,100.17,2.95,98.3,4.1,60,"26,800","2,119.01",3.19,3.38,80.516,100.09,"1,166.68",98.3,3925.722386
래미안남가좌2차,59.788,202001,14,"79,500",12,2005,수색로6길 43,"7,008,973","3,937,153",94.2,185,385,"51,355.40","37,574.53",0,10491,811914.4,104.08,4091969,100.09,100.17,2.95,98.3,4.1,60,"26,800","2,119.01",3.19,3.38,80.516,100.09,"1,166.68",98.3,4395.703235
래미안남가좌2차,114.793,202001,20,"86,000",3,2005,수색로6길 43,"7,008,973","3,937,153",94.2,185,385,"51,355.40","37,574.53",0,10491,811914.4,104.08,4091969,100.09,100.17,2.95,98.3,4.1,60,"26,800","2,119.01",3.19,3.38,80.516,100.09,"1,166.68",98.3,2476.613905
래미안남가좌2차,59.788,202002,8,"77,600",15,2005,수색로6길 43,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,4290.648692
래미안남가좌2차,59.788,202002,20,"79,500",11,2005,수색로6길 43,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,4395.703235
래미안남가좌2차,114.793,202003,3,"91,000",1,2005,수색로6길 43,"9,765,035","5,656,161",94.4,"5,826","4,363","42,474.39","32,233.28",242,9152,661141,102.82,3473131,99.94,100.68,2.88,98.5,4.2,59.5,"26,609","1,754.64",2.91,3.28,81.18,99.94,"1,220.23",98.5,2620.603086
래미안남가좌2차,59.788,202003,5,"80,500",7,2005,수색로6길 43,"9,765,035","5,656,161",94.4,"5,826","4,363","42,474.39","32,233.28",242,9152,661141,102.82,3473131,99.94,100.68,2.88,98.5,4.2,59.5,"26,609","1,754.64",2.91,3.28,81.18,99.94,"1,220.23",98.5,4450.995099
래미안남가좌2차,59.788,202005,23,"81,400",14,2005,수색로6길 43,"10,945,748","8,624,217",94.1,"1,942",193,"18,127.48","14,229.75",573,4328,325410.1,101.96,3287099,99.44,100.2,2.81,98.5,4.5,60.2,"26,930","2,029.60",2.82,3.14,81.326,99.44,"1,230.06",98.5,4500.757777
래미안남가좌2차,59.788,202005,30,"82,000",5,2005,수색로6길 43,"10,945,748","8,624,217",94.1,"1,942",193,"18,127.48","14,229.75",573,4328,325410.1,101.96,3287099,99.44,100.2,2.81,98.5,4.5,60.2,"26,930","2,029.60",2.82,3.14,81.326,99.44,"1,230.06",98.5,4533.932896
래미안남가좌2차,59.788,202006,13,"82,800",13,2005,수색로6길 43,"16,637,293","10,008,122",94.3,"7,039","3,419","18,057.24","14,481.64",993,11106,852532.6,102.48,3351376,99.71,100.29,2.67,99,4.3,60.4,"27,055","2,108.33",2.72,3.05,81.755,99.71,"1,207.83",99,4578.166388
래미안남가좌2차,59.788,202006,26,"83,500",6,2005,수색로6길 43,"16,637,293","10,008,122",94.3,"7,039","3,419","18,057.24","14,481.64",993,11106,852532.6,102.48,3351376,99.71,100.29,2.67,99,4.3,60.4,"27,055","2,108.33",2.72,3.05,81.755,99.71,"1,207.83",99,4616.870693
래미안남가좌2차,114.793,202007,9,"107,000",1,2005,수색로6길 43,"11,356,788","8,224,240",95.3,"7,226","3,936","15,551.16","12,769.83","10,807",16002,1229084.3,102.71,3526470,99.63,98.14,2.62,99.6,4,60.5,"27,106","2,249.37",2.7,2.98,82.943,99.63,"1,198.86",99.6,3081.368463
래미안남가좌2차,59.788,202007,30,"89,000",3,2005,수색로6길 43,"11,356,788","8,224,240",95.3,"7,226","3,936","15,551.16","12,769.83","10,807",16002,1229084.3,102.71,3526470,99.63,98.14,2.62,99.6,4,60.5,"27,106","2,249.37",2.7,2.98,82.943,99.63,"1,198.86",99.6,4920.975948
래미안남가좌2차,59.788,202008,12,"94,000",5,2005,수색로6길 43,"11,166,912","8,580,561",95.8,"6,589","3,651","18,465.76","15,562.04",0,6880,537332.1,103.22,3378692,100.19,98.46,2.55,100.4,3.1,60.4,"27,085","2,326.17",2.63,2.92,84.189,100.19,"1,186.26",100.4,5197.435271
래미안남가좌2차,59.788,202009,29,"94,000",7,2005,수색로6길 43,"12,384,775","7,770,008",96.1,"10,672","8,420","20,667.71","17,575.33",0,4795,375651.4,103.42,3815583,100.74,99.97,2.59,101.1,3.6,60.3,"27,012","2,327.89",2.66,2.87,85.383,100.74,"1,177.65",101.1,5197.435271
래미안남가좌2차,114.793,202012,5,"128,000",5,2005,수색로6길 43,"22,231,493","15,138,239",96.6,"12,063","6,694","34,654.82","29,943.84","1,178",8764,665470,103.9,4003680,100.33,100.3,2.79,103.1,4.1,59.1,"26,526","2,873.47",2.74,2.8,88.701,100.33,"1,094.50",103.1,3686.123021
래미안남가좌2차,59.788,202012,7,"100,000",13,2005,수색로6길 43,"22,231,493","15,138,239",96.6,"12,063","6,694","34,654.82","29,943.84","1,178",8764,665470,103.9,4003680,100.33,100.3,2.79,103.1,4.1,59.1,"26,526","2,873.47",2.74,2.8,88.701,100.33,"1,094.50",103.1,5529.186459
래미안남가좌2차,84.806,202012,7,"115,000",6,2005,수색로6길 43,"22,231,493","15,138,239",96.6,"12,063","6,694","34,654.82","29,943.84","1,178",8764,665470,103.9,4003680,100.33,100.3,2.79,103.1,4.1,59.1,"26,526","2,873.47",2.74,2.8,88.701,100.33,"1,094.50",103.1,4482.770677
래미안남가좌2차,84.806,202012,12,"111,500",2,2005,수색로6길 43,"22,231,493","15,138,239",96.6,"12,063","6,694","34,654.82","29,943.84","1,178",8764,665470,103.9,4003680,100.33,100.3,2.79,103.1,4.1,59.1,"26,526","2,873.47",2.74,2.8,88.701,100.33,"1,094.50",103.1,4346.338526
래미안루센티아,84.83,202003,25,"115,000",11,2020,거북골로 100,"9,765,035","5,656,161",94.4,"5,826","4,363","42,474.39","32,233.28",242,9152,661141,102.82,3473131,99.94,100.68,2.88,98.5,4.2,59.5,"26,609","1,754.64",2.91,3.28,81.18,99.94,"1,220.23",98.5,4481.502417
래미안루센티아,59.98,202005,24,"91,000",14,2020,거북골로 100,"10,945,748","8,624,217",94.1,"1,942",193,"18,127.48","14,229.75",573,4328,325410.1,101.96,3287099,99.44,100.2,2.81,98.5,4.5,60.2,"26,930","2,029.60",2.82,3.14,81.326,99.44,"1,230.06",98.5,5015.453318
래미안루센티아,84.95,202006,20,"115,000",16,2020,거북골로 100,"16,637,293","10,008,122",94.3,"7,039","3,419","18,057.24","14,481.64",993,11106,852532.6,102.48,3351376,99.71,100.29,2.67,99,4.3,60.4,"27,055","2,108.33",2.72,3.05,81.755,99.71,"1,207.83",99,4475.171866
래미안루센티아,59.98,202006,30,"98,000",7,2020,거북골로 100,"16,637,293","10,008,122",94.3,"7,039","3,419","18,057.24","14,481.64",993,11106,852532.6,102.48,3351376,99.71,100.29,2.67,99,4.3,60.4,"27,055","2,108.33",2.72,3.05,81.755,99.71,"1,207.83",99,5401.257419
래미안루센티아,59.98,202009,2,"99,400",7,2020,거북골로 100,"12,384,775","7,770,008",96.1,"10,672","8,420","20,667.71","17,575.33",0,4795,375651.4,103.42,3815583,100.74,99.97,2.59,101.1,3.6,60.3,"27,012","2,327.89",2.66,2.87,85.383,100.74,"1,177.65",101.1,5478.418239
래미안루센티아,59.98,202009,5,"100,000",5,2020,거북골로 100,"12,384,775","7,770,008",96.1,"10,672","8,420","20,667.71","17,575.33",0,4795,375651.4,103.42,3815583,100.74,99.97,2.59,101.1,3.6,60.3,"27,012","2,327.89",2.66,2.87,85.383,100.74,"1,177.65",101.1,5511.487162
래미안루센티아,59.98,202012,28,"106,500",3,2020,거북골로 100,"22,231,493","15,138,239",96.6,"12,063","6,694","34,654.82","29,943.84","1,178",8764,665470,103.9,4003680,100.33,100.3,2.79,103.1,4.1,59.1,"26,526","2,873.47",2.74,2.8,88.701,100.33,"1,094.50",103.1,5869.733828
래미안루센티아,84.95,202012,31,"127,500",12,2020,거북골로 100,"22,231,493","15,138,239",96.6,"12,063","6,694","34,654.82","29,943.84","1,178",8764,665470,103.9,4003680,100.33,100.3,2.79,103.1,4.1,59.1,"26,526","2,873.47",2.74,2.8,88.701,100.33,"1,094.50",103.1,4961.60359
래미안루센티아,84.95,202012,31,"127,500",12,2020,거북골로 100,"22,231,493","15,138,239",96.6,"12,063","6,694","34,654.82","29,943.84","1,178",8764,665470,103.9,4003680,100.33,100.3,2.79,103.1,4.1,59.1,"26,526","2,873.47",2.74,2.8,88.701,100.33,"1,094.50",103.1,4961.60359
DMC래미안e편한세상,84.92,202001,7,"109,000",16,2012,수색로 100,"7,008,973","3,937,153",94.2,185,385,"51,355.40","37,574.53",0,10491,811914.4,104.08,4091969,100.09,100.17,2.95,98.3,4.1,60,"26,800","2,119.01",3.19,3.38,80.516,100.09,"1,166.68",98.3,4243.183114
DMC래미안e편한세상,59.97,202001,11,"87,800",8,2012,수색로 100,"7,008,973","3,937,153",94.2,185,385,"51,355.40","37,574.53",0,10491,811914.4,104.08,4091969,100.09,100.17,2.95,98.3,4.1,60,"26,800","2,119.01",3.19,3.38,80.516,100.09,"1,166.68",98.3,4839.892646
DMC래미안e편한세상,59.97,202001,11,"82,500",3,2012,수색로 100,"7,008,973","3,937,153",94.2,185,385,"51,355.40","37,574.53",0,10491,811914.4,104.08,4091969,100.09,100.17,2.95,98.3,4.1,60,"26,800","2,119.01",3.19,3.38,80.516,100.09,"1,166.68",98.3,4547.735118
DMC래미안e편한세상,84.94,202001,13,"101,000",9,2012,수색로 100,"7,008,973","3,937,153",94.2,185,385,"51,355.40","37,574.53",0,10491,811914.4,104.08,4091969,100.09,100.17,2.95,98.3,4.1,60,"26,800","2,119.01",3.19,3.38,80.516,100.09,"1,166.68",98.3,3930.831057
DMC래미안e편한세상,120.93,202001,17,"120,000",14,2012,수색로 100,"7,008,973","3,937,153",94.2,185,385,"51,355.40","37,574.53",0,10491,811914.4,104.08,4091969,100.09,100.17,2.95,98.3,4.1,60,"26,800","2,119.01",3.19,3.38,80.516,100.09,"1,166.68",98.3,3280.367155
DMC래미안e편한세상,59.97,202001,18,"87,300",7,2012,수색로 100,"7,008,973","3,937,153",94.2,185,385,"51,355.40","37,574.53",0,10491,811914.4,104.08,4091969,100.09,100.17,2.95,98.3,4.1,60,"26,800","2,119.01",3.19,3.38,80.516,100.09,"1,166.68",98.3,4812.330615
DMC래미안e편한세상,84.97,202001,18,"101,000",10,2012,수색로 100,"7,008,973","3,937,153",94.2,185,385,"51,355.40","37,574.53",0,10491,811914.4,104.08,4091969,100.09,100.17,2.95,98.3,4.1,60,"26,800","2,119.01",3.19,3.38,80.516,100.09,"1,166.68",98.3,3929.443215
DMC래미안e편한세상,84.92,202001,18,"105,000",35,2012,수색로 100,"7,008,973","3,937,153",94.2,185,385,"51,355.40","37,574.53",0,10491,811914.4,104.08,4091969,100.09,100.17,2.95,98.3,4.1,60,"26,800","2,119.01",3.19,3.38,80.516,100.09,"1,166.68",98.3,4087.469972
DMC래미안e편한세상,120.95,202001,20,"137,000",20,2012,수색로 100,"7,008,973","3,937,153",94.2,185,385,"51,355.40","37,574.53",0,10491,811914.4,104.08,4091969,100.09,100.17,2.95,98.3,4.1,60,"26,800","2,119.01",3.19,3.38,80.516,100.09,"1,166.68",98.3,3744.466556
DMC래미안e편한세상,59.97,202001,29,"87,700",8,2012,수색로 100,"7,008,973","3,937,153",94.2,185,385,"51,355.40","37,574.53",0,10491,811914.4,104.08,4091969,100.09,100.17,2.95,98.3,4.1,60,"26,800","2,119.01",3.19,3.38,80.516,100.09,"1,166.68",98.3,4834.38024
DMC래미안e편한세상,59.97,202002,1,"89,000",9,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,4906.041521
DMC래미안e편한세상,84.95,202002,1,"103,000",3,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,4008.19741
DMC래미안e편한세상,153.86,202002,2,"140,000",34,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,3007.99818
DMC래미안e편한세상,120.95,202002,5,"125,000",5,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,3416.484084
DMC래미안e편한세상,59.97,202002,8,"89,500",18,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,4933.603552
DMC래미안e편한세상,84.93,202002,8,"110,000",33,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,4281.607206
DMC래미안e편한세상,84.92,202002,14,"99,000",26,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,3853.900259
DMC래미안e편한세상,59.97,202002,15,"89,000",6,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,4906.041521
DMC래미안e편한세상,84.95,202002,15,"106,000",10,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,4124.941024
DMC래미안e편한세상,84.94,202002,18,"99,700",2,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,3880.236202
DMC래미안e편한세상,59.97,202002,19,"89,000",5,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,4906.041521
DMC래미안e편한세상,84.97,202002,19,"104,700",13,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,4073.393115
DMC래미안e편한세상,153.86,202002,20,"141,000",31,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,3029.483881
DMC래미안e편한세상,59.97,202002,22,"89,950",6,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,4958.40938
DMC래미안e편한세상,84.92,202002,22,"106,000",9,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,4126.398257
DMC래미안e편한세상,84.95,202002,22,"108,000",11,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,4202.7701
DMC래미안e편한세상,59.97,202002,25,"93,700",10,2012,수색로 100,"9,277,921","4,933,751",94.3,"6,708","3,935","46,673.00","35,063.78",67,9522,709365.6,103.74,3403361,100.16,100.76,2.9,98.6,4.1,60,"26,838","1,987.01",3.08,3.35,80.798,100.16,"1,195.16",98.6,5165.124612
DMC래미안e편한세상,59.97,202003,5,"93,700",10,2012,수색로 100,"9,765,035","5,656,161",94.4,"5,826","4,363","42,474.39","32,233.28",242,9152,661141,102.82,3473131,99.94,100.68,2.88,98.5,4.2,59.5,"26,609","1,754.64",2.91,3.28,81.18,99.94,"1,220.23",98.5,5165.124612
DMC래미안e편한세상,84.95,202003,9,"111,500",20,2012,수색로 100,"9,765,035","5,656,161",94.4,"5,826","4,363","42,474.39","32,233.28",242,9152,661141,102.82,3473131,99.94,100.68,2.88,98.5,4.2,59.5,"26,609","1,754.64",2.91,3.28,81.18,99.94,"1,220.23",98.5,4338.970983
DMC래미안e편한세상,120.95,202003,9,"135,000",9,2012,수색로 100,"9,765,035","5,656,161",94.4,"5,826","4,363","42,474.39","32,233.28",242,9152,661141,102.82,3473131,99.94,100.68,2.88,98.5,4.2,59.5,"26,609","1,754.64",2.91,3.28,81.18,99.94,"1,220.23",98.5,3689.802811
DMC래미안e편한세상,84.95,202003,10,"103,400",3,2012,수색로 100,"9,765,035","5,656,161",94.4,"5,826","4,363","42,474.39","32,233.28",242,9152,661141,102.82,3473131,99.94,100.68,2.88,98.5,4.2,59.5,"26,609","1,754.64",2.91,3.28,81.18,99.94,"1,220.23",98.5,4023.763225
